Timestamp,Sensor 1 (mm),Sensor 2 (mm)
2025-07-12 18:30:59.516,134.0,167.3583984375
2025-07-12 18:30:59.551,134.0,167.333984375
2025-07-12 18:30:59.585,134.0,167.333984375
2025-07-12 18:30:59.619,134.0,167.4072265625
2025-07-12 18:30:59.653,134.0,167.4560546875
2025-07-12 18:30:59.686,134.0,167.3828125
2025-07-12 18:30:59.721,134.0,167.3095703125
2025-07-12 18:30:59.755,134.0,167.2119140625
2025-07-12 18:30:59.789,134.0,167.1142578125
2025-07-12 18:30:59.823,134.0,167.1142578125
2025-07-12 18:30:59.857,134.0,167.1142578125
2025-07-12 18:30:59.891,134.0,167.138671875
2025-07-12 18:30:59.925,134.0,167.0654296875
2025-07-12 18:30:59.959,134.0,166.8701171875
2025-07-12 18:30:59.994,134.0,166.5771484375
2025-07-12 18:31:00.028,134.0,166.3818359375
2025-07-12 18:31:00.062,134.0,166.0888671875
2025-07-12 18:31:00.096,134.0,166.015625
2025-07-12 18:31:00.130,134.0,166.015625
2025-07-12 18:31:00.163,134.0,166.015625
2025-07-12 18:31:00.198,134.0,166.015625
2025-07-12 18:31:00.232,134.0,165.9912109375
2025-07-12 18:31:00.266,134.0,165.966796875
2025-07-12 18:31:00.300,134.0,165.91796875
2025-07-12 18:31:00.334,134.0,165.869140625
2025-07-12 18:31:00.368,134.0,165.869140625
2025-07-12 18:31:00.402,134.0,165.869140625
2025-07-12 18:31:00.436,134.0,165.91796875
2025-07-12 18:31:00.470,134.0,165.966796875
2025-07-12 18:31:00.504,134.0,165.966796875
2025-07-12 18:31:00.538,134.0,165.9912109375
2025-07-12 18:31:00.572,134.0,166.0400390625
2025-07-12 18:31:00.606,134.0,166.2109375
2025-07-12 18:31:00.639,134.0,166.2353515625
2025-07-12 18:31:00.673,134.0,166.2841796875
2025-07-12 18:31:00.707,134.0,166.30859375
2025-07-12 18:31:00.740,134.0,166.3330078125
2025-07-12 18:31:00.775,134.0,166.4306640625
2025-07-12 18:31:00.809,134.0,166.552734375
2025-07-12 18:31:00.843,134.0,166.6259765625
2025-07-12 18:31:00.876,134.0,166.650390625
2025-07-12 18:31:00.910,134.0,166.6015625
2025-07-12 18:31:00.944,134.0,166.4794921875
2025-07-12 18:31:00.978,134.0,166.40625
2025-07-12 18:31:01.012,134.0,166.30859375
2025-07-12 18:31:01.047,134.0,166.2109375
2025-07-12 18:31:01.081,134.0,166.1376953125
2025-07-12 18:31:01.114,134.0,166.0400390625
2025-07-12 18:31:01.148,134.0,165.8935546875
2025-07-12 18:31:01.182,134.0,165.6494140625
2025-07-12 18:31:01.216,134.0,165.4541015625
2025-07-12 18:31:01.250,134.0,165.283203125
2025-07-12 18:31:01.283,134.0,165.2587890625
2025-07-12 18:31:01.317,134.0,165.283203125
2025-07-12 18:31:01.351,134.0,165.3076171875
2025-07-12 18:31:01.384,134.0,165.33203125
2025-07-12 18:31:01.418,134.0,165.380859375
2025-07-12 18:31:01.452,134.0,165.4052734375
2025-07-12 18:31:01.487,134.0,165.4541015625
2025-07-12 18:31:01.521,134.0,165.576171875
2025-07-12 18:31:01.555,134.0,165.6494140625
2025-07-12 18:31:01.590,134.0,165.771484375
2025-07-12 18:31:01.624,134.0,165.966796875
2025-07-12 18:31:01.658,134.0,165.9912109375
2025-07-12 18:31:01.693,134.0,165.9912109375
2025-07-12 18:31:01.727,134.0,165.9912109375
2025-07-12 18:31:01.761,134.0,165.9423828125
2025-07-12 18:31:01.795,134.0,165.8935546875
2025-07-12 18:31:01.829,134.0,165.8447265625
2025-07-12 18:31:01.864,134.0,165.869140625
2025-07-12 18:31:01.898,134.0,165.8447265625
2025-07-12 18:31:01.932,134.0,165.6494140625
2025-07-12 18:31:01.966,134.0,165.478515625
2025-07-12 18:31:01.999,134.0,165.4541015625
2025-07-12 18:31:02.033,134.0,165.4541015625
2025-07-12 18:31:02.068,134.0,165.4296875
2025-07-12 18:31:02.102,134.0,165.4296875
2025-07-12 18:31:02.136,134.0,165.4296875
2025-07-12 18:31:02.169,134.0,165.52734375
2025-07-12 18:31:02.203,134.0,165.576171875
2025-07-12 18:31:02.237,134.0,165.576171875
2025-07-12 18:31:02.271,134.0,165.625
2025-07-12 18:31:02.306,134.0,165.625
2025-07-12 18:31:02.340,134.0,165.8447265625
2025-07-12 18:31:02.373,134.0,165.9423828125
2025-07-12 18:31:02.407,134.0,165.9912109375
2025-07-12 18:31:02.441,134.0,166.015625
2025-07-12 18:31:02.475,134.0,166.064453125
2025-07-12 18:31:02.508,134.0,166.015625
2025-07-12 18:31:02.542,134.0,165.966796875
2025-07-12 18:31:02.577,134.0,165.8447265625
2025-07-12 18:31:02.611,134.0,165.6982421875
2025-07-12 18:31:02.645,134.0,165.7470703125
2025-07-12 18:31:02.679,134.0,165.7470703125
2025-07-12 18:31:02.713,134.0,165.7470703125
2025-07-12 18:31:02.746,134.0,165.72265625
2025-07-12 18:31:02.780,134.0,165.625
2025-07-12 18:31:02.813,134.0,165.576171875
2025-07-12 18:31:02.847,134.0,165.576171875
2025-07-12 18:31:02.881,134.0,165.5517578125
2025-07-12 18:31:02.915,134.0,165.576171875
2025-07-12 18:31:02.950,134.0,165.673828125
2025-07-12 18:31:02.983,134.0,165.7470703125
2025-07-12 18:31:03.018,134.0,165.7958984375
2025-07-12 18:31:03.051,134.0,165.8447265625
2025-07-12 18:31:03.086,134.0,165.9423828125
2025-07-12 18:31:03.120,134.0,165.966796875
2025-07-12 18:31:03.154,134.0,165.966796875
2025-07-12 18:31:03.188,134.0,165.9912109375
2025-07-12 18:31:03.222,134.0,165.8935546875
2025-07-12 18:31:03.256,134.0,165.771484375
2025-07-12 18:31:03.290,134.0,165.6982421875
2025-07-12 18:31:03.324,134.0,165.6494140625
2025-07-12 18:31:03.358,134.0,165.625
2025-07-12 18:31:03.392,134.0,165.625
2025-07-12 18:31:03.426,134.0,165.625
2025-07-12 18:31:03.460,134.0,165.6494140625
2025-07-12 18:31:03.494,134.0,165.6494140625
2025-07-12 18:31:03.528,134.0,165.625
2025-07-12 18:31:03.562,134.0,165.625
2025-07-12 18:31:03.596,134.0,165.8935546875
2025-07-12 18:31:03.630,134.0,166.11328125
2025-07-12 18:31:03.664,134.0,166.2841796875
2025-07-12 18:31:03.698,134.0,166.30859375
2025-07-12 18:31:03.732,134.0,166.259765625
2025-07-12 18:31:03.766,134.0,165.9912109375
2025-07-12 18:31:03.800,134.0,165.8447265625
2025-07-12 18:31:03.834,134.0,165.869140625
2025-07-12 18:31:03.868,134.0,165.9423828125
2025-07-12 18:31:03.902,134.0,165.9423828125
2025-07-12 18:31:03.936,134.0,165.966796875
2025-07-12 18:31:03.970,134.0,165.9423828125
2025-07-12 18:31:04.004,134.0,165.625
2025-07-12 18:31:04.038,134.0,165.576171875
2025-07-12 18:31:04.072,134.0,165.5517578125
2025-07-12 18:31:04.106,134.0,165.6005859375
2025-07-12 18:31:04.140,134.0,165.673828125
2025-07-12 18:31:04.173,134.0,165.869140625
2025-07-12 18:31:04.207,134.0,166.11328125
2025-07-12 18:31:04.241,134.0,166.30859375
2025-07-12 18:31:04.276,134.0,166.552734375
2025-07-12 18:31:04.309,134.0,166.552734375
2025-07-12 18:31:04.343,134.0,166.357421875
2025-07-12 18:31:04.377,134.0,166.0400390625
2025-07-12 18:31:04.411,134.0,165.9912109375
2025-07-12 18:31:04.445,134.0,165.8447265625
2025-07-12 18:31:04.479,134.0,165.8935546875
2025-07-12 18:31:04.514,134.0,165.966796875
2025-07-12 18:31:04.548,134.0,165.9912109375
2025-07-12 18:31:04.581,134.0,165.9912109375
2025-07-12 18:31:04.615,134.0,165.966796875
2025-07-12 18:31:04.649,134.0,165.9423828125
2025-07-12 18:31:04.683,134.0,165.9912109375
2025-07-12 18:31:04.717,134.0,166.064453125
2025-07-12 18:31:04.751,134.0,166.11328125
2025-07-12 18:31:04.785,134.0,166.1376953125
2025-07-12 18:31:04.819,134.0,166.1376953125
2025-07-12 18:31:04.853,134.0,166.1376953125
2025-07-12 18:31:04.887,134.0,166.11328125
2025-07-12 18:31:04.921,134.0,166.0888671875
2025-07-12 18:31:04.955,134.0,166.0888671875
2025-07-12 18:31:04.989,134.0,166.015625
2025-07-12 18:31:05.023,134.0,165.771484375
2025-07-12 18:31:05.057,134.0,165.72265625
2025-07-12 18:31:05.091,134.0,165.9423828125
2025-07-12 18:31:05.125,134.0,166.2109375
2025-07-12 18:31:05.159,134.0,166.2109375
2025-07-12 18:31:05.192,134.0,166.2109375
2025-07-12 18:31:05.226,134.0,165.9423828125
2025-07-12 18:31:05.260,134.0,165.7470703125
2025-07-12 18:31:05.295,134.0,165.8935546875
2025-07-12 18:31:05.328,134.0,166.1865234375
2025-07-12 18:31:05.362,134.0,166.1376953125
2025-07-12 18:31:05.396,134.0,166.162109375
2025-07-12 18:31:05.430,134.0,166.4306640625
2025-07-12 18:31:05.465,134.0,166.6748046875
2025-07-12 18:31:05.499,134.0,166.69921875
2025-07-12 18:31:05.533,134.0,166.5771484375
2025-07-12 18:31:05.567,134.0,166.4306640625
2025-07-12 18:31:05.601,134.0,165.869140625
2025-07-12 18:31:05.635,134.0,165.673828125
2025-07-12 18:31:05.669,134.0,165.72265625
2025-07-12 18:31:05.703,134.0,166.259765625
2025-07-12 18:31:05.737,134.0,166.5283203125
2025-07-12 18:31:05.771,134.0,166.455078125
2025-07-12 18:31:05.805,134.0,166.2841796875
2025-07-12 18:31:05.839,134.0,166.1865234375
2025-07-12 18:31:05.873,134.0,166.11328125
2025-07-12 18:31:05.907,134.0,166.30859375
2025-07-12 18:31:05.941,134.0,166.455078125
2025-07-12 18:31:05.976,134.0,166.5283203125
2025-07-12 18:31:06.009,134.0,166.552734375
2025-07-12 18:31:06.044,134.0,166.5283203125
2025-07-12 18:31:06.078,134.0,166.357421875
2025-07-12 18:31:06.112,134.0,166.357421875
2025-07-12 18:31:06.146,134.0,166.357421875
2025-07-12 18:31:06.180,134.0,166.357421875
2025-07-12 18:31:06.214,134.0,166.3330078125
2025-07-12 18:31:06.248,134.0,166.3330078125
2025-07-12 18:31:06.282,134.0,166.3330078125
2025-07-12 18:31:06.315,134.0,166.357421875
2025-07-12 18:31:06.350,134.0,166.40625
2025-07-12 18:31:06.384,134.0,166.455078125
2025-07-12 18:31:06.418,134.0,166.455078125
2025-07-12 18:31:06.452,134.0,166.455078125
2025-07-12 18:31:06.486,134.0,166.40625
2025-07-12 18:31:06.521,134.0,166.40625
2025-07-12 18:31:06.554,134.0,166.4306640625
2025-07-12 18:31:06.588,134.0,166.50390625
2025-07-12 18:31:06.622,134.0,166.4794921875
2025-07-12 18:31:06.656,134.0,166.3818359375
2025-07-12 18:31:06.690,134.0,166.1865234375
2025-07-12 18:31:06.724,134.0,166.11328125
2025-07-12 18:31:06.759,134.0,166.11328125
2025-07-12 18:31:06.793,134.0,166.162109375
2025-07-12 18:31:06.826,134.0,166.1865234375
2025-07-12 18:31:06.860,134.0,166.1865234375
2025-07-12 18:31:06.894,134.0,166.1865234375
2025-07-12 18:31:06.929,134.0,166.40625
2025-07-12 18:31:06.963,134.0,166.6748046875
2025-07-12 18:31:06.997,134.0,166.6748046875
2025-07-12 18:31:07.030,134.0,166.4794921875
2025-07-12 18:31:07.065,134.0,166.2841796875
2025-07-12 18:31:07.098,134.0,166.259765625
2025-07-12 18:31:07.132,134.0,166.3818359375
2025-07-12 18:31:07.166,134.0,166.3818359375
2025-07-12 18:31:07.200,134.0,166.3818359375
2025-07-12 18:31:07.234,134.0,166.3818359375
2025-07-12 18:31:07.268,134.0,166.3818359375
2025-07-12 18:31:07.302,134.0,166.3818359375
2025-07-12 18:31:07.336,134.0,166.357421875
2025-07-12 18:31:07.370,134.0,166.357421875
2025-07-12 18:31:07.404,134.0,166.357421875
2025-07-12 18:31:07.439,134.0,166.357421875
2025-07-12 18:31:07.473,134.0,166.357421875
2025-07-12 18:31:07.507,134.0,166.357421875
2025-07-12 18:31:07.541,134.0,166.357421875
2025-07-12 18:31:07.575,134.0,166.7236328125
2025-07-12 18:31:07.610,134.0,166.8212890625
2025-07-12 18:31:07.643,134.0,166.6259765625
2025-07-12 18:31:07.677,134.0,166.455078125
2025-07-12 18:31:07.711,134.0,166.162109375
2025-07-12 18:31:07.745,134.0,166.064453125
2025-07-12 18:31:07.778,134.0,166.064453125
2025-07-12 18:31:07.813,134.0,166.064453125
2025-07-12 18:31:07.846,134.0,166.0888671875
2025-07-12 18:31:07.881,134.0,166.11328125
2025-07-12 18:31:07.915,134.0,166.11328125
2025-07-12 18:31:07.950,134.0,166.1376953125
2025-07-12 18:31:07.983,134.0,166.2109375
2025-07-12 18:31:08.017,134.0,166.2109375
2025-07-12 18:31:08.051,134.0,166.2841796875
2025-07-12 18:31:08.085,134.0,166.2841796875
2025-07-12 18:31:08.119,134.0,166.2841796875
2025-07-12 18:31:08.153,134.0,166.2841796875
2025-07-12 18:31:08.187,134.0,166.357421875
2025-07-12 18:31:08.221,134.0,166.40625
2025-07-12 18:31:08.256,134.0,166.40625
2025-07-12 18:31:08.290,134.0,166.2109375
2025-07-12 18:31:08.323,134.0,165.91796875
2025-07-12 18:31:08.358,134.0,165.6982421875
2025-07-12 18:31:08.392,134.0,165.771484375
2025-07-12 18:31:08.426,134.0,165.771484375
2025-07-12 18:31:08.460,134.0,165.8203125
2025-07-12 18:31:08.494,134.0,165.8447265625
2025-07-12 18:31:08.527,134.0,165.8447265625
2025-07-12 18:31:08.561,134.0,165.8203125
2025-07-12 18:31:08.595,134.0,165.9423828125
2025-07-12 18:31:08.629,134.0,165.9912109375
2025-07-12 18:31:08.663,134.0,165.9912109375
2025-07-12 18:31:08.697,134.0,165.9912109375
2025-07-12 18:31:08.731,134.0,165.9912109375
2025-07-12 18:31:08.765,134.0,165.9912109375
2025-07-12 18:31:08.799,134.0,165.9912109375
2025-07-12 18:31:08.833,134.0,165.966796875
2025-07-12 18:31:08.868,134.0,165.6494140625
2025-07-12 18:31:08.902,134.0,165.6494140625
2025-07-12 18:31:08.937,134.0,165.576171875
2025-07-12 18:31:08.971,134.0,165.576171875
2025-07-12 18:31:09.004,134.0,165.6982421875
2025-07-12 18:31:09.038,134.0,165.8203125
2025-07-12 18:31:09.072,134.0,165.966796875
2025-07-12 18:31:09.106,134.0,165.966796875
2025-07-12 18:31:09.140,134.0,165.966796875
2025-07-12 18:31:09.174,134.0,165.9912109375
2025-07-12 18:31:09.208,134.0,166.0888671875
2025-07-12 18:31:09.243,134.0,166.1376953125
2025-07-12 18:31:09.277,134.0,166.1376953125
2025-07-12 18:31:09.311,134.0,166.1376953125
2025-07-12 18:31:09.345,134.0,166.1376953125
2025-07-12 18:31:09.379,134.0,166.0888671875
2025-07-12 18:31:09.413,134.0,166.015625
2025-07-12 18:31:09.447,134.0,165.8203125
2025-07-12 18:31:09.480,134.0,165.7470703125
2025-07-12 18:31:09.515,134.0,165.673828125
2025-07-12 18:31:09.549,134.0,165.8447265625
2025-07-12 18:31:09.583,134.0,165.9423828125
2025-07-12 18:31:09.617,134.0,166.1376953125
2025-07-12 18:31:09.652,134.0,166.4306640625
2025-07-12 18:31:09.685,134.0,166.5283203125
2025-07-12 18:31:09.720,134.0,166.40625
2025-07-12 18:31:09.754,134.0,166.3818359375
2025-07-12 18:31:09.789,134.0,166.30859375
2025-07-12 18:31:09.823,134.0,166.162109375
2025-07-12 18:31:09.858,134.0,166.11328125
2025-07-12 18:31:09.892,134.0,166.11328125
2025-07-12 18:31:09.926,134.0,166.1376953125
2025-07-12 18:31:09.960,134.0,166.162109375
2025-07-12 18:31:09.994,134.0,166.015625
2025-07-12 18:31:10.028,134.0,165.869140625
2025-07-12 18:31:10.063,134.0,165.8447265625
2025-07-12 18:31:10.097,134.0,165.9423828125
2025-07-12 18:31:10.130,134.0,166.064453125
2025-07-12 18:31:10.165,134.0,166.2109375
2025-07-12 18:31:10.199,134.0,166.8701171875
2025-07-12 18:31:10.233,134.0,166.9677734375
2025-07-12 18:31:10.267,134.0,166.796875
2025-07-12 18:31:10.301,134.0,166.650390625
2025-07-12 18:31:10.335,134.0,166.552734375
2025-07-12 18:31:10.369,134.0,166.5283203125
2025-07-12 18:31:10.403,134.0,166.455078125
2025-07-12 18:31:10.437,134.0,166.4306640625
2025-07-12 18:31:10.471,134.0,166.4306640625
2025-07-12 18:31:10.504,134.0,166.455078125
2025-07-12 18:31:10.539,134.0,166.50390625
2025-07-12 18:31:10.573,134.0,166.50390625
2025-07-12 18:31:10.607,134.0,166.5283203125
2025-07-12 18:31:10.640,134.0,166.552734375
2025-07-12 18:31:10.675,134.0,166.7236328125
2025-07-12 18:31:10.709,134.0,166.8212890625
2025-07-12 18:31:10.744,134.0,166.8212890625
2025-07-12 18:31:10.777,134.0,166.796875
2025-07-12 18:31:10.811,134.0,166.796875
2025-07-12 18:31:10.845,134.0,166.5771484375
2025-07-12 18:31:10.880,134.0,166.50390625
2025-07-12 18:31:10.914,134.0,166.50390625
2025-07-12 18:31:10.948,134.0,166.4794921875
2025-07-12 18:31:10.982,134.0,166.4794921875
2025-07-12 18:31:11.016,134.0,166.50390625
2025-07-12 18:31:11.050,134.0,166.650390625
2025-07-12 18:31:11.083,134.0,166.748046875
2025-07-12 18:31:11.117,134.0,166.7236328125
2025-07-12 18:31:11.151,134.0,166.6259765625
